LEAID,grad_rate
3200090,87.35714285714286
3200120,81.5
3200210,76.5
3200300,78.04347826086956
3200360,67.58333333333333
3200390,80.5
3200480,63.48979591836735
3300003,79.0
3300017,93.5625
3301740,96.07692307692308
3302460,83.375
3302480,90.875
3302490,94.14285714285714
3302640,86.27272727272727
3303240,89.625
3303330,94.0
3303850,95.4
3303930,86.07142857142857
3304050,89.66666666666667
3304140,82.0
3304410,94.6875
3304590,72.625
3304740,87.42857142857143
3304760,88.0
3304830,92.0
3304980,84.25
3305580,87.33333333333333
3305820,94.0
3305940,81.06666666666666
3306060,93.78571428571429
3306260,96.0
3306720,94.26666666666667
3307170,95.0
3307230,89.8
3307360,88.25
3400004,97.66666666666667
3400009,95.8
3400089,17.0
3400960,72.4375
3400990,98.0
3401260,82.19047619047619
3401350,85.0
3401500,96.875
3401530,97.14285714285714
3401650,97.41666666666667
3401770,88.05
3401830,89.875
3402030,91.0
3402220,89.6875
3402250,71.625
3402280,95.125
3402400,87.8
3402460,95.125
3402490,95.625
3402580,95.66666666666667
3402640,61.46666666666667
3402670,94.81818181818181
3402820,83.5
3402880,91.5
3402910,85.88888888888889
3403000,94.375
3403120,96.33333333333333
3403150,97.0
3403210,94.9375
3403270,82.5
3403300,81.46153846153847
3403420,85.0
3403570,95.71428571428571
3403620,87.5
3403750,94.71428571428571
3403780,92.625
3403900,85.5
3403930,82.875
3403990,95.42857142857143
3404110,96.5
3404230,73.25
3404320,90.5
3404380,93.26666666666667
3404500,94.28571428571429
3404560,93.58333333333333
3404590,73.78125
3404660,86.16666666666667
3404740,84.75
3404800,95.375
3404920,88.0
3404980,96.0
3405310,95.75
3405490,85.375
3405610,92.41666666666667
3405760,83.25
3405820,93.0
3405970,98.0
3406040,98.0
3406060,89.86363636363636
3406270,88.5
3406300,92.25
3406330,88.0
3406390,97.5
3406540,90.38095238095238
3406570,90.36363636363636
3406660,97.14285714285714
3407140,91.5
3407230,96.0625
3407290,80.66666666666667
3407410,97.42857142857143
3407530,96.875
3407570,85.44444444444444
3407590,95.3125
3407680,65.23529411764706
3407740,93.4375
3407800,92.875
3407830,67.92105263157895
3407890,89.375
3407980,95.57142857142857
3408100,90.78571428571429
3408190,93.75
3408220,74.375
3408400,92.625
3408490,96.11764705882354
3408500,92.0
3408610,86.25
3408820,96.8
3408850,87.125
3408940,90.0
3409090,82.625
3409210,93.0
3409240,96.85714285714286
3409270,94.125
3409330,96.125
3409360,94.0
3409420,92.25
3409450,89.5
3409550,90.0
3409750,91.0
3410020,81.42857142857143
3410080,91.625
3410110,94.625
3410200,97.75
3410320,85.5
3410440,93.0
3410470,87.78571428571429
3410500,95.28571428571429
3410560,91.5
3410590,96.11111111111111
3410650,96.8
3410710,97.0
3410740,93.6875
3410810,88.125
3410980,92.6
3411160,80.125
3411220,66.95238095238095
3411340,68.2
3411400,90.0
3411460,84.16666666666667
3411490,87.375
3411610,96.5625
3411640,90.375
3411700,94.125
3411730,97.5
3411760,97.3076923076923
3411880,94.75
3411970,96.25
3412060,93.25
3412260,96.33333333333333
3412270,80.625
3412420,96.25
3412480,95.36363636363636
3412510,97.75
3412540,72.91666666666667
3412570,92.125
3412600,80.28571428571429
3412630,97.3529411764706
3412690,75.57894736842105
3412810,86.75
3412870,81.66666666666667
3412900,97.0
3412930,71.91304347826087
3412960,89.0
3412990,85.66666666666667
3413000,89.0
3413050,90.625
3413140,76.66666666666667
3413200,74.16666666666667
3413290,92.875
3413410,94.85714285714286
3413530,86.25
3413560,96.625
3413590,97.14285714285714
3413620,90.76923076923077
3413650,96.58333333333333
3413680,97.0
3413750,95.25
3413800,91.875
3413830,97.14285714285714
3414280,81.4
3414340,93.81818181818181
3414400,97.5
3414460,93.0
3414640,90.5
3414670,96.77777777777777
3415090,92.5
3415210,96.0
3415330,90.5
3415360,93.75
3415450,92.375
3415480,92.4375
3415510,97.14285714285714
3415540,95.25
3415900,95.875
3416080,91.125
3416110,97.57142857142857
3416230,90.83333333333333
3416290,60.6551724137931
3416380,83.83333333333333
3416470,88.125
3416500,91.66666666666667
3416560,96.25
3416710,85.1
3416800,73.1304347826087
3416870,90.33333333333333
3416890,95.88888888888889
3416970,91.75
3417070,94.125
3417100,97.0
3417220,97.23076923076923
3417280,95.3125
3417430,91.85714285714286
3417460,97.375
3417500,96.45454545454545
3417520,93.8
3417550,97.5
3417580,80.47826086956522
3417610,86.0
3417700,96.9375
3417760,97.2
3417820,96.25
3418000,75.44444444444444
3418060,78.625
3418120,92.0
3418330,94.0
3500010,78.96875
3500030,74.625
3500060,60.8421052631579
3500120,74.625
3500150,71.0
3500160,41.0
3500180,66.8
3500210,62.666666666666664
3500240,67.125
3500300,73.5
3500390,66.46428571428571
3500570,72.52631578947368
3500690,67.22727272727273
3500900,58.77777777777778
3500990,69.83333333333333
3501080,81.25
3501110,66.3125
3501170,64.5
3501260,79.0
3501500,72.325
3501650,86.25
3501680,72.125
3501740,79.375
3501890,72.0
3502070,78.0
3502100,77.16666666666667
3502250,65.625
3502310,70.0
3502370,63.827586206896555
3502430,82.5
3502520,70.375
3600004,86.0
3600008,79.875
3600013,78.0
3600016,90.625
3600053,15.5
3600076,54.69230769230769
3600077,65.9076923076923
3600078,66.25531914893617
3600079,78.125
3600081,64.0625
3600083,63.18518518518518
3600084,51.425
3600085,45.45
3600086,56.67391304347826
3600087,63.0
3600088,59.05
3600090,48.92857142857143
3600091,80.73809523809524
3600092,61.14705882352941
3600094,49.75
3600095,62.689655172413794
3600096,56.416666666666664
3600097,57.0
3600098,61.66129032258065
3600099,78.22033898305085
3600100,74.0701754385965
3600101,67.91666666666667
3600102,65.61818181818182
3600103,71.625
3600115,78.8
3600119,67.51351351351352
3600120,57.51282051282051
3600121,43.333333333333336
3600122,59.870370370370374
3600123,56.056603773584904
3600125,94.88888888888889
3600151,60.910714285714285
3600152,64.8360655737705
3600153,75.57142857142857
3602460,52.56521739130435
3602520,86.5
3602920,91.57142857142857
3602940,75.8
3602970,66.5
3603270,88.3125
3603480,74.14285714285714
3603840,91.75
3603870,92.0625
3603930,86.5625
3603990,76.5
3604080,87.875
3604110,97.0
3604140,77.25
3604710,93.3125
3604740,96.75
3604870,63.44444444444444
3605280,72.24
3605310,91.75
3605460,94.25
3605580,88.0
3605850,53.4375
3605940,94.75
3606060,97.0
3606240,84.25
3606330,88.84615384615384
3606570,90.58333333333333
3606630,83.375
3606870,75.27272727272727
3606900,81.42857142857143
3606990,97.33333333333333
3607020,91.5
3607230,84.5
3607470,85.0
3607530,92.54545454545455
3607590,94.625
3608130,97.28571428571429
3608160,93.25
3608310,85.0
3608400,80.8125
3608430,93.625
3608460,72.66666666666667
3608880,91.75
3608970,82.0
3609090,91.75
3609540,97.0
3609630,92.07142857142857
3609660,85.42857142857143
3609690,89.875
3609720,91.57142857142857
3609840,95.3125
3609990,87.5
3610080,95.14285714285714
3610560,66.8125
3610680,95.71428571428571
3610710,83.8
3610890,94.8125
3610980,93.3125
3611550,78.07692307692308
3611670,87.75
3611700,74.66666666666667
3611760,96.85714285714286
3611880,85.83333333333333
3611970,77.5
3612180,77.375
3612240,71.0
3612270,63.666666666666664
3612330,89.75
3612510,95.66666666666667
3612630,86.375
3613080,93.25
3613290,96.0625
3613350,91.66666666666667
3613620,97.0
3613740,94.71428571428571
3613980,95.3
3614010,82.81818181818181
3614130,43.8
3614190,92.0
3614280,96.125
3614340,89.625
3614460,93.6875
3614700,96.6
3614850,84.46153846153847
3615090,86.75
3615180,77.0
3615210,83.0
3615300,88.66666666666667
3615360,95.375
3615390,93.44444444444444
3615510,94.57142857142857
3615540,94.5
3615570,84.0
3615630,73.2
3615780,91.375
3615810,97.85714285714286
3615900,82.0
3616080,96.66666666666667
3616230,84.625
3616260,96.27272727272727
3616290,78.8
3616560,85.57142857142857
3616620,95.375
3616680,95.875
3616740,75.33333333333333
3616830,81.625
3617160,94.25
3617190,93.5
3617380,90.625
3617520,86.8125
3617670,85.86666666666666
3617730,90.375
3617910,94.625
3618120,92.5625
3618150,88.33333333333333
3618180,75.4
3618240,93.875
3618270,95.0
3618330,95.6
3618600,86.33333333333333
3618630,96.875
3618660,78.5
3618690,78.23809523809524
3619020,95.6875
3619170,79.0
3619200,90.5
3619230,84.61904761904762
3619320,80.86666666666666
3619410,93.875
3619500,92.6
3619560,90.54545454545455
3619650,93.125
3619680,85.88888888888889
3619740,75.625
3619950,91.125
3620040,95.6
3620100,65.69565217391305
3620190,96.5
3620340,95.0625
3620370,96.0
3620460,91.0
3620490,79.4090909090909
3620640,77.0
3620700,68.53846153846153
3620820,70.28571428571429
3620850,89.72727272727273
3620880,94.5
3620910,89.0
3621000,93.64285714285714
3621210,86.5625
3621240,81.66666666666667
3621270,95.8125
3621480,85.375
3621570,94.25
3621720,67.0
3621900,94.375
3622020,79.125
3622050,76.0
3622470,88.0
3622560,95.83333333333333
3622650,69.0
3622680,96.5
3622710,96.0
3622920,80.0
3623010,87.1875
3623160,97.0
3623190,94.625
3623220,97.06666666666666
3623460,82.28571428571429
3623520,77.25
3623580,94.875
3623760,59.125
3624030,89.11111111111111
3624690,75.0
3624750,45.55
3624780,96.625
3624840,91.875
3624900,76.3125
3624960,87.5
3624990,68.0
3625050,96.0
3625170,89.0
3625260,96.42857142857143
3625350,92.5625
3625770,90.0625
3625800,77.625
3625920,97.0
3625950,97.0
3626010,62.5
3626310,85.71428571428571
3626370,94.71428571428571
3626400,93.5
3626520,93.07142857142857
3626670,91.8125
3626760,88.0
3626840,96.0
3627060,96.375
3627180,96.375
3627210,89.93333333333334
3627240,82.875
3627300,92.11111111111111
3627450,93.5
3627780,90.1
3627810,70.1304347826087
3628050,92.5
3628200,95.9375
3628320,94.0
3628500,91.125
3628560,97.66666666666667
3628590,54.666666666666664
3628650,87.5
3628950,77.125
3629280,79.76470588235294
3629370,67.38095238095238
3629520,93.875
3629610,90.7
3629640,95.18181818181819
3629790,83.25
3629850,97.42857142857143
3629880,86.75
3629970,94.46666666666667
3630030,93.8
3630120,71.25
3630330,92.75
3630360,94.5
3630540,91.1
3630630,90.5
3630660,90.16666666666667
3630690,96.5
3630780,87.625
3630960,79.55555555555556
3631020,90.625
3631260,85.5
3631320,90.25
3631470,94.0
3631710,96.75
3631920,71.37837837837837
3631980,95.875
3700011,76.75
3700012,78.65625
3700030,77.27027027027027
3700090,84.6875
3700180,79.625
3700210,84.75
3700240,88.25
3700270,85.375
3700330,78.8
3700360,80.33333333333333
3700390,81.25
3700420,81.75
3700450,81.625
3700480,87.0
3700530,85.76470588235294
3700580,87.33333333333333
3700630,85.875
3700660,78.0
3700690,88.66666666666667
3700720,92.5625
3700750,85.4375
3700780,90.875
3700900,82.58064516129032
3700930,86.0
3700960,83.22222222222223
3701080,87.5
3701110,92.35714285714286
3701140,81.83333333333333
3701170,85.0
3701200,78.5
3701260,78.1219512195122
3701320,77.875
3701500,78.58333333333333
3701530,82.42857142857143
3701620,81.03030303030303
3701800,81.0
3701830,88.0
3701920,83.6842105263158
3701950,74.0
3702010,78.0
3702040,82.9375
3702100,87.70833333333333
3702160,82.83333333333333
3702190,83.875
3702250,74.53846153846153
3702310,84.91666666666667
3702340,85.625
3702370,83.09302325581395
3702430,84.375
3702560,86.75
3702610,77.66666666666667
3702640,77.33333333333333
3702680,86.20833333333333
3702760,88.11111111111111
3702820,86.0
3702880,75.75
3702940,80.125
3702970,76.18181818181819
3703060,85.625
3703090,83.16666666666667
3703120,91.53846153846153
3703270,79.34375
3703310,83.83870967741936
3703330,78.15151515151516
3703360,90.5
3703420,76.0
3703450,86.625
3703480,86.875
3703540,83.55555555555556
3703570,87.21052631578948
3703630,77.0
3703720,90.0
3703780,85.29166666666667
3703870,77.33333333333333
3703900,80.875
3703930,84.88571428571429
3703990,77.17391304347827
3704050,80.1
3704080,76.65
3704140,78.6842105263158
3704200,78.3
3704320,83.0
3704380,86.3125
3704410,86.85
3704530,83.5
3704620,88.35897435897436
3704650,73.6
3704720,75.91666666666667
3704740,80.0
3704830,88.07142857142857
3704880,80.09375
3704920,85.0
3704950,86.28571428571429
3705020,75.71875
3705040,86.4375
3705070,82.0
3800014,89.6875
3800038,88.28571428571429
3806780,86.1875
3808130,88.4375
3811820,81.0
3813030,87.375
3819410,88.1875
3819880,80.5
3900079,30.435897435897434
3900086,4.0
3900106,31.5
3900118,16.625
3900126,12.428571428571429
3900152,19.5
3900177,9.0
3900180,45.125
3900203,24.125
3900217,17.0
3900237,5.0
3900250,63.285714285714285
3900252,38.0
3900277,2.0
3900279,7.0
3900448,13.5
3900488,39.333333333333336
3900530,44.0
3900562,3.75
3901450,28.375
3901534,26.833333333333332
3904348,76.11428571428571
3904349,86.0
3904350,92.75
3904351,77.125
3904352,89.6
3904353,82.0
3904354,97.75
3904358,93.0
3904360,91.6875
3904363,94.375
3904364,96.92307692307692
3904366,94.0625
3904371,75.4090909090909
3904373,94.625
3904374,82.875
3904375,64.625
3904378,65.36734693877551
3904379,80.6470588235294
3904380,71.5909090909091
3904383,89.84615384615384
3904384,70.33333333333333
3904386,92.0
3904387,91.72727272727273
3904389,94.5
3904390,66.81818181818181
3904394,86.6
3904395,68.4375
3904396,89.25
3904400,91.33333333333333
3904401,91.0
3904404,85.0
3904405,91.5
3904408,84.125
3904409,89.375
3904410,78.58333333333333
3904412,86.66666666666667
3904415,90.0
3904416,90.75
3904418,93.1875
3904419,85.0
3904420,91.25
3904421,96.46666666666667
3904422,68.0
3904424,93.45454545454545
3904426,69.0625
3904427,94.53333333333333
3904429,67.2
3904430,76.1
3904433,80.25
3904435,87.875
3904436,94.33333333333333
3904437,92.5
3904438,96.0
3904439,94.13333333333334
3904440,84.38461538461539
3904441,81.71428571428571
3904443,89.0
3904445,78.16666666666667
3904448,85.14285714285714
3904449,80.5
3904450,95.66666666666667
3904452,92.66666666666667
3904453,88.5
3904454,95.0625
3904455,93.5
3904456,91.71428571428571
3904460,91.625
3904463,84.54166666666667
3904464,87.5
3904467,85.75
3904468,83.57142857142857
3904470,97.0
3904474,80.57142857142857
3904475,89.125
3904479,86.125
3904480,84.25
3904481,72.27777777777777
3904483,94.625
3904484,93.9375
3904486,95.0
3904487,91.9375
3904488,96.0
3904489,92.0
3904490,64.62162162162163
3904492,93.9
3904493,97.2
3904495,95.25
3904498,91.625
3904499,78.15384615384616
3904504,87.9090909090909
3904505,86.0
3904506,94.22222222222223
3904507,78.0
3904510,91.6875
3904511,86.0
3904513,93.8125
3904515,83.11111111111111
3904516,72.27777777777777
3904517,88.14285714285714
3904519,93.0
3904527,94.5
3904539,97.33333333333333
3904547,93.71428571428571
3904549,93.0
3904550,95.25
3904558,96.14285714285714
3904561,94.5
3904579,89.0
3904606,88.0
3904609,91.33333333333333
3904610,93.0625
3904611,94.4375
3904614,97.14285714285714
3904615,93.75
3904624,85.875
3904625,93.7
3904628,97.0
3904634,98.0
3904635,91.1875
3904657,94.625
3904660,97.5
3904674,95.375
3904676,97.61538461538461
3904682,92.0
3904689,96.125
3904694,94.625
3904695,91.33333333333333
3904696,93.52941176470588
3904697,82.125
3904699,97.5
3904700,92.375
3904701,93.625
3904702,95.875
3904718,93.25
3904719,95.75
3904722,94.33333333333333
3904724,95.5
3904727,96.0
3904734,95.4375
3904736,87.83333333333333
3904737,93.375
3904738,89.125
3904769,92.0
3904780,83.0
3904788,90.75
3904800,91.2
3904804,91.25
3904811,95.83333333333333
3904812,95.625
3904817,93.875
3904820,95.07142857142857
3904822,90.875
3904823,86.6875
3904829,91.625
3904830,93.27272727272727
3904831,96.5
3904834,98.0
3904847,92.0
3904848,90.0
3904849,97.375
3904865,87.66666666666667
3904869,77.4
3904870,82.125
3904872,94.81818181818181
3904875,84.4
3904887,92.28571428571429
3904909,89.625
3904917,97.2
3904943,94.4
3904945,91.25
3904983,90.0
3904985,96.93333333333334
3904986,95.71428571428571
3904987,96.57142857142857
3904988,91.33333333333333
3904990,96.0
3904992,95.66666666666667
3904993,92.875
3904998,94.625
3904999,96.66666666666667
3905001,95.27272727272727
3905002,96.64285714285714
3905004,95.25
3905005,97.0
3905006,87.33333333333333
3905007,96.28571428571429
3905016,91.25
3905042,96.73333333333333
3905043,94.875
3905044,96.75
3905045,96.125
3906190,89.58333333333333
3906568,87.0
3910000,91.21428571428571
3910003,84.75
3910010,92.0
3910012,87.7
3910014,91.07142857142857
3910015,69.66666666666667
3910017,80.625
3910018,88.0
3910019,86.375
3910020,93.0
3910029,94.9375
3910030,93.8
3910032,93.25
4000777,33.25
4000778,44.0
4000796,86.0
4000800,58.0
4002850,82.6
4003180,56.75
4003630,82.4
4004500,90.33333333333333
4005490,85.16666666666667
4007620,89.375
4007740,82.66666666666667
4008370,83.66666666666667
4008850,86.5
4009570,96.16666666666667
4010290,82.0
4010350,84.2
4010590,91.5
4010650,88.75
4010920,83.0
4011970,51.0
4013140,30.0
4013560,75.83333333333333
4013590,62.0
4015720,89.75
4017250,75.3913043478261
4019440,77.0
4019860,70.0
4019950,91.27272727272727
4020250,81.10526315789474
4020970,72.875
4021000,90.25
4021630,80.5
4021720,77.52941176470588
4022770,71.09677419354838
4023280,88.66666666666667
4023970,90.33333333333333
4024690,83.16666666666667
4025200,77.0
4025290,81.46153846153847
4026880,85.55555555555556
4026910,84.16666666666667
4027570,75.16666666666667
4027750,85.0
4028680,88.0
4029380,87.33333333333333
4030240,68.2
4030600,88.25
4032370,71.5
4033480,90.33333333333333
4100020,73.0
4100023,77.65625
4100043,22.0
4100048,66.25
4101120,76.79166666666667
4101560,87.125
4101620,60.0
4101710,67.77777777777777
4101920,73.58823529411765
4101980,74.29166666666667
4102040,67.5
4102640,85.22222222222223
4102800,68.93333333333334
4102840,74.42857142857143
4102940,75.3
4103480,79.9375
4103660,57.0
4103720,54.888888888888886
4103860,66.125
4103940,72.52173913043478
4104500,63.0
4104700,43.3
4104740,67.58333333333333
4105160,73.8
4105610,81.0
4105910,70.04347826086956
4106000,71.58333333333333
4106300,67.75
4106510,81.5
4106740,64.66666666666667
4106900,67.77777777777777
4107020,69.04545454545455
4107080,56.75
4107230,90.8125
4107380,57.57142857142857
4107500,72.64285714285714
4108010,83.31818181818181
4108040,70.125
4108100,60.44444444444444
4108310,74.8
4108720,76.5
4108820,54.8
4108830,75.75
4109270,60.0
4109330,79.82352941176471
4109480,70.375
4109510,75.75
4109630,65.57142857142857
4110040,64.76785714285714
4110350,65.47826086956522
4110520,57.95454545454545
4110710,60.857142857142854
4110820,64.55813953488372
4110890,71.81818181818181
4111040,52.81818181818182
4111290,93.0
4111450,84.75
4111580,71.0
4111670,63.583333333333336
4111720,68.75
4111970,65.75
4112240,81.0
4113170,91.5
4113530,78.23529411764706
4200071,54.24
4200077,96.0
4200078,72.0
4200088,75.0
4200091,58.0
4200103,10.5
4200119,69.14285714285714
4200127,79.0
4200128,43.0
4200140,46.24242424242424
4200824,84.5
4200843,65.6875
4200851,83.33333333333333
4202010,93.625
4202040,94.4375
4202100,85.44444444444444
4202280,66.08333333333333
4202340,84.36842105263158
4202400,97.57142857142857
4202440,84.75
4202590,85.92857142857143
4202600,96.5
4202790,94.75
4202850,97.71428571428571
4202970,94.46153846153847
4203000,89.625
4203210,91.33333333333333
4203240,91.25
4203330,83.5
4203480,89.0
4203510,95.71428571428571
4203570,80.15625
4203660,89.33333333333333
4203688,95.0
4203870,90.5
4203960,92.5
4204020,90.5
4204230,85.2
4204590,89.625
4204890,95.4375
4205010,88.33333333333333
4205190,92.5625
4205310,97.5
4205400,89.875
4205460,95.625
4205490,93.86666666666666
4205550,83.05882352941177
4205700,95.25
4205760,90.5
4205860,54.23529411764706
4205910,80.125
4206150,86.75
4206240,84.33333333333333
4206270,92.75
4206480,91.75
4206550,90.55555555555556
4206590,87.5
4206660,72.15384615384616
4206780,90.5
4206840,92.0
4206860,91.0
4206960,97.6923076923077
4207080,86.66666666666667
4207110,95.1875
4207200,94.85714285714286
4207230,93.4375
4207290,88.75
4207385,97.5
4207530,92.375
4207560,94.0
4207590,95.625
4207650,92.71428571428571
4207680,84.0
4207710,96.5
4207830,89.1
4208550,93.25
4208580,90.4
4208670,83.47058823529412
4208790,91.66666666666667
4208820,92.875
4208850,80.05555555555556
